identifier,date_,open_,close_,volume_,MA_5,MA_20
2913,2020-06-23,15.6,15.7,703061.0,15.690000000000001,15.294999999999998
2915,2020-06-23,68.9,69.0,2271434.0,69.18,68.71000000000001
2923,2020-06-23,25.7,25.55,65017.0,25.53,25.015
2929,2020-06-23,55.2,54.1,732356.35,54.760000000000005,56.829995
2936,2020-06-23,15.6,15.6,4000.0,15.190000000000001,14.915000000000001
2939,2020-06-23,134.0,137.5,243000.0,130.7,132.475
3002,2020-06-23,11.3,11.25,107000.0,11.33,10.7775
3003,2020-06-23,42.2,41.6,698180.0,42.519999999999996,41.9075
3004,2020-06-23,59.7,58.7,291001.0,59.06,59.815
3005,2020-06-23,42.95,42.3,7493451.0,42.93,43.815000000000005
3006,2020-06-23,39.5,38.65,2311577.0,38.89999999999999,40.504999999999995
3008,2020-06-23,4095.0,4010.0,773527.0,4128.0,4160.75
3010,2020-06-23,56.2,56.0,405653.0,55.980000000000004,55.9
3011,2020-06-23,5.94,5.85,175001.0,5.7620000000000005,5.546
3013,2020-06-23,13.05,12.85,172000.0,12.850000000000003,12.8475
3014,2020-06-23,61.4,60.0,4267923.0,61.44,60.339999999999996
3015,2020-06-23,23.6,23.4,471858.0,23.439999999999998,23.07
3016,2020-06-23,68.0,68.1,4493950.0,68.4,70.635
3017,2020-06-23,41.4,41.25,10472900.0,41.39999999999999,40.58
3018,2020-06-23,18.65,18.5,223601.0,18.66,18.6325
3019,2020-06-23,71.4,70.1,2006858.0,70.70000000000002,70.86
3021,2020-06-23,13.3,13.2,52000.0,13.180000000000003,13.002500000000001
3022,2020-06-23,44.65,44.6,230378.0,44.37,42.864999999999995
3023,2020-06-23,147.5,151.0,2045828.0,148.5,151.0
3024,2020-06-23,9.75,9.42,3569293.0,9.346000000000004,8.618500000000001
3025,2020-06-23,18.6,18.7,34392.0,18.57,18.520000000000003
3026,2020-06-23,127.0,125.5,1893452.0,125.1,124.225
3027,2020-06-23,8.98,8.69,490330.0,8.76,8.714
3028,2020-06-23,19.55,19.5,109004.0,19.45,19.33
3029,2020-06-23,38.35,38.1,4435975.0,37.910000000000004,36.2425
3030,2020-06-23,55.0,54.7,936999.0,54.34000000000001,56.185
3031,2020-06-23,14.8,14.9,347435.0,15.090000000000003,14.865
3032,2020-06-23,31.7,31.2,280346.0,30.9,30.152499999999996
3033,2020-06-23,15.3,15.4,590358.0,15.5,15.255
3034,2020-06-23,227.0,228.0,5382899.0,219.0,214.225
3035,2020-06-23,42.9,43.35,7757175.0,42.0,43.489999999999995
3036,2020-06-23,39.35,39.25,1350665.0,39.019999999999996,38.9625
3037,2020-06-23,46.7,46.1,40630688.0,45.83,44.1075
3038,2020-06-23,21.4,20.9,5205860.0,21.05,20.6475
3040,2020-06-23,39.4,38.55,1287340.0,38.71000000000001,38.2
3041,2020-06-23,25.2,23.65,34740889.0,21.06,18.4975
3042,2020-06-23,60.0,60.3,6806268.0,60.08,59.86
3043,2020-06-23,1.85,1.9,54034.0,1.842,1.6629999999999998
3044,2020-06-23,133.5,129.5,9697721.0,130.0,122.45
3045,2020-06-23,107.5,107.0,4203377.0,107.6,107.55
3046,2020-06-23,18.3,17.7,98788.0,18.240000000000002,14.397499999999999
3047,2020-06-23,9.3,9.1,1570168.0,9.186,8.727500000000001
3048,2020-06-23,18.05,17.8,420160.0,17.92,17.9925
3049,2020-06-23,10.15,10.0,3449027.0,10.17,10.3325
3050,2020-06-23,9.57,9.47,95000.0,9.494,9.405
