identifier,date_,open_,close_
6243,2020-11-20,11.7,12.8
6251,2020-11-20,18.4,18.75
6257,2020-11-20,42.0,42.4
6269,2020-11-20,114.0,114.0
6271,2020-11-20,183.98,183.98
6277,2020-11-20,83.1,82.8
6278,2020-11-20,117.5,118.0
6281,2020-11-20,71.7,71.6
6282,2020-11-20,26.35,26.5
6283,2020-11-20,35.25,35.0
6285,2020-11-20,81.7,82.1
6288,2020-11-20,34.75,34.4
6289,2020-11-20,3.65,3.67
6405,2020-11-20,19.0,18.9
6409,2020-11-20,940.0,938.0
6412,2020-11-20,67.0,68.0
6414,2020-11-20,233.5,234.0
6415,2020-11-20,2330.0,2280.0
6416,2020-11-20,130.5,131.0
6431,2020-11-20,28.3999,28.5999
6442,2020-11-20,29.2,30.7
6443,2020-11-20,37.25,39.35
6449,2020-11-20,54.6,54.6
6451,2020-11-20,121.5,118.5
6452,2020-11-20,56.6,56.6
6456,2020-11-20,110.0,110.0
6464,2020-11-20,110.0,109.5
6477,2020-11-20,61.3,61.6
6491,2020-11-20,251.0,249.5
6504,2020-11-20,203.5,199.5
6505,2020-11-20,93.8,93.9
6525,2020-11-20,58.2,59.2
6531,2020-11-20,395.5,430.0
6533,2020-11-20,261.0,261.5
6541,2020-11-20,42.5,41.9999
6552,2020-11-20,56.7,58.8
6558,2020-11-20,56.8,53.5
6573,2020-11-20,14.9,14.8
6579,2020-11-20,68.5,68.9
6581,2020-11-20,71.5,75.0
6582,2020-11-20,171.5,175.0
6591,2020-11-20,64.6,64.2
6592,2020-11-20,81.2,81.1
6605,2020-11-20,51.1,51.8
6625,2020-11-20,35.8,35.85
6641,2020-11-20,68.5,66.5
6655,2020-11-20,57.0,54.0
6666,2020-11-20,107.0,108.5
6668,2020-11-20,54.7,53.8
6669,2020-11-20,690.0,686.0
6670,2020-11-20,178.0,175.0
6671,2020-11-20,39.35,39.3
6672,2020-11-20,70.5,70.4
